ID,Дата,Год,Месяц_год,Местоположение,Бренд,Товар,Количество,Продажи,Себестоимость,Прибыль,Рентабельность
,2021-01-01,2021,202101,на Гоголя,Rubok,RB ice-6256,15,66870,16380.0,50490.0,308.24
,2021-02-01,2021,202102,на Гоголя,Rubok,RB ice-6256,10,37790,10920.0,26870.0,246.06
,2021-03-01,2021,202103,на Гоголя,Rubok,RB ice-6256,8,22040,8736.0,13304.0,152.29
,2021-04-01,2021,202104,на Гоголя,Rubok,RB ice-6256,14,59178,15288.0,43890.0,287.09
,2021-05-01,2021,202105,на Гоголя,Rubok,RB ice-6256,18,88938,19656.0,69282.0,352.47
,2021-06-01,2021,202106,на Гоголя,Rubok,RB ice-6256,17,68204,18564.0,49640.0,267.4
,2021-07-01,2021,202107,на Гоголя,Rubok,RB ice-6256,18,50004,19656.0,30348.0,154.4
,2021-08-01,2021,202108,на Гоголя,Rubok,RB ice-6256,15,47700,16380.0,31320.0,191.21
,2021-09-01,2021,202109,на Гоголя,Rubok,RB ice-6256,16,57936,17472.0,40464.0,231.59
,2021-10-01,2021,202110,на Гоголя,Rubok,RB ice-6256,13,53924,14196.0,39728.0,279.85
,2021-11-01,2021,202111,на Гоголя,Rubok,RB ice-6256,10,40190,10920.0,29270.0,268.04
,2021-12-01,2021,202112,на Гоголя,Rubok,RB ice-6256,12,42552,13104.0,29448.0,224.73
,2022-01-01,2022,202201,на Гоголя,Rubok,RB ice-6256,17,69836,18564.0,51272.0,276.19
,2022-02-01,2022,202202,на Гоголя,Rubok,RB ice-6256,11,37851,12012.0,25839.0,215.11
,2022-03-01,2022,202203,на Гоголя,Rubok,RB ice-6256,9,23625,9828.0,13797.0,140.38
,2022-04-01,2022,202204,на Гоголя,Rubok,RB ice-6256,16,63504,17472.0,46032.0,263.46
,2022-05-01,2022,202205,на Гоголя,Rubok,RB ice-6256,20,97780,21840.0,75940.0,347.71
,2022-06-01,2022,202206,на Гоголя,Rubok,RB ice-6256,19,67735,20748.0,46987.0,226.47
,2022-07-01,2022,202207,на Гоголя,Rubok,RB ice-6256,20,42280,21840.0,20440.0,93.59
,2022-08-01,2022,202208,на Гоголя,Rubok,RB ice-6256,17,52020,18564.0,33456.0,180.22
,2022-09-01,2022,202209,на Гоголя,Rubok,RB ice-6256,18,66276,19656.0,46620.0,237.18
,2022-10-01,2022,202210,на Гоголя,Rubok,RB ice-6256,15,68580,16380.0,52200.0,318.68
,2022-11-01,2022,202211,на Гоголя,Rubok,RB ice-6256,11,38742,12012.0,26730.0,222.53
,2022-12-01,2022,202212,на Гоголя,Rubok,RB ice-6256,13,38792,14196.0,24596.0,173.26
,2021-01-01,2021,202101,на Гоголя,Rubok,RB ai-9349,19,67678,16606.0,51072.0,307.55
,2021-02-01,2021,202102,на Гоголя,Rubok,RB ai-9349,12,47124,10488.0,36636.0,349.31
,2021-03-01,2021,202103,на Гоголя,Rubok,RB ai-9349,10,24370,8740.0,15630.0,178.83
,2021-04-01,2021,202104,на Гоголя,Rubok,RB ai-9349,18,62334,15732.0,46602.0,296.22
,2021-05-01,2021,202105,на Гоголя,Rubok,RB ai-9349,23,93219,20102.0,73117.0,363.73
,2021-06-01,2021,202106,на Гоголя,Rubok,RB ai-9349,22,74228,19228.0,55000.0,286.04
,2021-07-01,2021,202107,на Гоголя,Rubok,RB ai-9349,23,43631,20102.0,23529.0,117.05
,2021-08-01,2021,202108,на Гоголя,Rubok,RB ai-9349,19,55385,16606.0,38779.0,233.52
,2021-09-01,2021,202109,на Гоголя,Rubok,RB ai-9349,21,62832,18354.0,44478.0,242.33
,2021-10-01,2021,202110,на Гоголя,Rubok,RB ai-9349,17,53380,14858.0,38522.0,259.27
,2021-11-01,2021,202111,на Гоголя,Rubok,RB ai-9349,12,32292,10488.0,21804.0,207.89
,2021-12-01,2021,202112,на Гоголя,Rubok,RB ai-9349,15,39765,13110.0,26655.0,203.32
,2022-01-01,2022,202201,на Гоголя,Rubok,RB ai-9349,21,53697,18354.0,35343.0,192.56
,2022-02-01,2022,202202,на Гоголя,Rubok,RB ai-9349,13,43654,11362.0,32292.0,284.21
,2022-03-01,2022,202203,на Гоголя,Rubok,RB ai-9349,11,30778,9614.0,21164.0,220.14
,2022-04-01,2022,202204,на Гоголя,Rubok,RB ai-9349,20,68340,17480.0,50860.0,290.96
,2022-05-01,2022,202205,на Гоголя,Rubok,RB ai-9349,25,84600,21850.0,62750.0,287.19
,2022-06-01,2022,202206,на Гоголя,Rubok,RB ai-9349,24,63888,20976.0,42912.0,204.58
,2022-07-01,2022,202207,на Гоголя,Rubok,RB ai-9349,25,40700,21850.0,18850.0,86.27
,2022-08-01,2022,202208,на Гоголя,Rubok,RB ai-9349,21,48300,18354.0,29946.0,163.16
,2022-09-01,2022,202209,на Гоголя,Rubok,RB ai-9349,23,54878,20102.0,34776.0,173.0
,2022-10-01,2022,202210,на Гоголя,Rubok,RB ai-9349,19,58140,16606.0,41534.0,250.11
,2022-11-01,2022,202211,на Гоголя,Rubok,RB ai-9349,13,45448,11362.0,34086.0,300.0
,2022-12-01,2022,202212,на Гоголя,Rubok,RB ai-9349,16,38080,13984.0,24096.0,172.31
,2021-01-01,2021,202101,на Горького,Galosha,KA air-9558,67,763398,402000.0,361398.0,89.9
,2021-02-01,2021,202102,на Горького,Galosha,KA air-9558,42,484008,252000.0,232008.0,92.07
,2021-03-01,2021,202103,на Горького,Galosha,KA air-9558,34,383078,204000.0,179078.0,87.78
,2021-04-01,2021,202104,на Горького,Galosha,KA air-9558,62,722982,372000.0,350982.0,94.35
,2021-05-01,2021,202105,на Горького,Galosha,KA air-9558,79,982207,474000.0,508207.0,107.22
,2021-06-01,2021,202106,на Горького,Galosha,KA air-9558,75,869100,450000.0,419100.0,93.13
,2021-07-01,2021,202107,на Горького,Galosha,KA air-9558,79,813463,474000.0,339463.0,71.62
,2021-08-01,2021,202108,на Горького,Galosha,KA air-9558,67,727017,402000.0,325017.0,80.85
,2021-09-01,2021,202109,на Горького,Galosha,KA air-9558,71,767013,426000.0,341013.0,80.05
,2021-10-01,2021,202110,на Горького,Galosha,KA air-9558,58,635738,348000.0,287738.0,82.68
,2021-11-01,2021,202111,на Горького,Galosha,KA air-9558,42,455658,252000.0,203658.0,80.82
,2021-12-01,2021,202112,на Горького,Galosha,KA air-9558,50,572300,300000.0,272300.0,90.77
,2022-01-01,2022,202201,на Горького,Galosha,KA air-9558,73,825922,438000.0,387922.0,88.57
,2022-02-01,2022,202202,на Горького,Galosha,KA air-9558,46,540776,276000.0,264776.0,95.93
,2022-03-01,2022,202203,на Горького,Galosha,KA air-9558,37,401857,222000.0,179857.0,81.02
,2022-04-01,2022,202204,на Горького,Galosha,KA air-9558,69,817719,414000.0,403719.0,97.52
,2022-05-01,2022,202205,на Горького,Galosha,KA air-9558,87,1039041,522000.0,517041.0,99.05
,2022-06-01,2022,202206,на Горького,Galosha,KA air-9558,82,977686,492000.0,485686.0,98.72
,2022-07-01,2022,202207,на Горького,Galosha,KA air-9558,87,813102,522000.0,291102.0,55.77
,2022-08-01,2022,202208,на Горького,Galosha,KA air-9558,73,796722,438000.0,358722.0,81.9
,2022-09-01,2022,202209,на Горького,Galosha,KA air-9558,78,828828,468000.0,360828.0,77.1
,2022-10-01,2022,202210,на Горького,Galosha,KA air-9558,64,731776,384000.0,347776.0,90.57
,2022-11-01,2022,202211,на Горького,Galosha,KA air-9558,46,533002,276000.0,257002.0,93.12
,2022-12-01,2022,202212,на Горького,Galosha,KA air-9558,55,561275,330000.0,231275.0,70.08
,2021-01-01,2021,202101,на Горького,Galosha,KA grou-7567,61,782691,431880.0,350811.0,81.23
,2021-02-01,2021,202102,на Горького,Galosha,KA grou-7567,38,491606,269040.0,222566.0,82.73
,2021-03-01,2021,202103,на Горького,Galosha,KA grou-7567,31,380153,219480.0,160673.0,73.21
,2021-04-01,2021,202104,на Горького,Galosha,KA grou-7567,57,793383,403560.0,389823.0,96.6
,2021-05-01,2021,202105,на Горького,Galosha,KA grou-7567,72,953928,509760.0,444168.0,87.13
,2021-06-01,2021,202106,на Горького,Galosha,KA grou-7567,69,904314,488520.0,415794.0,85.11
,2021-07-01,2021,202107,на Горького,Galosha,KA grou-7567,72,826632,509760.0,316872.0,62.16
,2021-08-01,2021,202108,на Горького,Galosha,KA grou-7567,61,776347,431880.0,344467.0,79.76
,2021-09-01,2021,202109,на Горького,Galosha,KA grou-7567,65,868010,460200.0,407810.0,88.62
,2021-10-01,2021,202110,на Горького,Galosha,KA grou-7567,53,717461,375240.0,342221.0,91.2
,2021-11-01,2021,202111,на Горького,Galosha,KA grou-7567,38,515432,269040.0,246392.0,91.58
,2021-12-01,2021,202112,на Горького,Galosha,KA grou-7567,46,572976,325680.0,247296.0,75.93
,2022-01-01,2022,202201,на Горького,Galosha,KA grou-7567,67,875824,474360.0,401464.0,84.63
,2022-02-01,2022,202202,на Горького,Galosha,KA grou-7567,42,564102,297360.0,266742.0,89.7
,2022-03-01,2022,202203,на Горького,Galosha,KA grou-7567,34,420478,240720.0,179758.0,74.68
,2022-04-01,2022,202204,на Горького,Galosha,KA grou-7567,63,848106,446040.0,402066.0,90.14
,2022-05-01,2022,202205,на Горького,Galosha,KA grou-7567,80,1134160,566400.0,567760.0,100.24
,2022-06-01,2022,202206,на Горького,Galosha,KA grou-7567,75,1019325,531000.0,488325.0,91.96
,2022-07-01,2022,202207,на Горького,Galosha,KA grou-7567,80,956720,566400.0,390320.0,68.91
,2022-08-01,2022,202208,на Горького,Galosha,KA grou-7567,67,858940,474360.0,384580.0,81.07
,2022-09-01,2022,202209,на Горького,Galosha,KA grou-7567,71,917746,502680.0,415066.0,82.57
,2022-10-01,2022,202210,на Горького,Galosha,KA grou-7567,59,798801,417720.0,381081.0,91.23
,2022-11-01,2022,202211,на Горького,Galosha,KA grou-7567,42,558768,297360.0,261408.0,87.91
,2022-12-01,2022,202212,на Горького,Galosha,KA grou-7567,50,630450,354000.0,276450.0,78.09
,2021-01-01,2021,202101,на Горького,Galosha,KA gre-2749,61,1628700,640500.0,988200.0,154.29
,2021-02-01,2021,202102,на Горького,Galosha,KA gre-2749,38,1003922,399000.0,604922.0,151.61
,2021-03-01,2021,202103,на Горького,Galosha,KA gre-2749,31,778627,325500.0,453127.0,139.21
,2021-04-01,2021,202104,на Горького,Galosha,KA gre-2749,57,1544301,598500.0,945801.0,158.03
,2021-05-01,2021,202105,на Горького,Galosha,KA gre-2749,72,1948032,756000.0,1192032.0,157.68
,2021-06-01,2021,202106,на Горького,Galosha,KA gre-2749,69,1816287,724500.0,1091787.0,150.7
,2021-07-01,2021,202107,на Горького,Galosha,KA gre-2749,72,1798344,756000.0,1042344.0,137.88
,2021-08-01,2021,202108,на Горького,Galosha,KA gre-2749,61,1597895,640500.0,957395.0,149.48
,2021-09-01,2021,202109,на Горького,Galosha,KA gre-2749,65,1691560,682500.0,1009060.0,147.85
,2021-10-01,2021,202110,на Горького,Galosha,KA gre-2749,53,1395861,556500.0,839361.0,150.83
,2021-11-01,2021,202111,на Горького,Galosha,KA gre-2749,38,1006620,399000.0,607620.0,152.29
,2021-12-01,2021,202112,на Горького,Galosha,KA gre-2749,46,1198530,483000.0,715530.0,148.14
,2022-01-01,2022,202201,на Горького,Galosha,KA gre-2749,67,1770140,703500.0,1066640.0,151.62
,2022-02-01,2022,202202,на Горького,Galosha,KA gre-2749,42,1117704,441000.0,676704.0,153.45
,2022-03-01,2022,202203,на Горького,Galosha,KA gre-2749,34,877166,357000.0,520166.0,145.7
,2022-04-01,2022,202204,на Горького,Galosha,KA gre-2749,63,1654758,661500.0,993258.0,150.15
,2022-05-01,2022,202205,на Горького,Galosha,KA gre-2749,80,2181840,840000.0,1341840.0,159.74
,2022-06-01,2022,202206,на Горького,Galosha,KA gre-2749,75,1982025,787500.0,1194525.0,151.69
,2022-07-01,2022,202207,на Горького,Galosha,KA gre-2749,80,1997840,840000.0,1157840.0,137.84
,2022-08-01,2022,202208,на Горького,Galosha,KA gre-2749,67,1724111,703500.0,1020611.0,145.08
,2022-09-01,2022,202209,на Горького,Galosha,KA gre-2749,71,1836841,745500.0,1091341.0,146.39
,2022-10-01,2022,202210,на Горького,Galosha,KA gre-2749,59,1564621,619500.0,945121.0,152.56
,2022-11-01,2022,202211,на Горького,Galosha,KA gre-2749,42,1100442,441000.0,659442.0,149.53
,2022-12-01,2022,202212,на Горького,Galosha,KA gre-2749,50,1301550,525000.0,776550.0,147.91
,2021-01-01,2021,202101,на Горького,Galosha,KA earth-3018,66,1221264,493680.0,727584.0,147.38
,2021-02-01,2021,202102,на Горького,Galosha,KA earth-3018,41,748701,306680.0,442021.0,144.13
,2021-03-01,2021,202103,на Горького,Galosha,KA earth-3018,33,577401,246840.0,330561.0,133.92
,2021-04-01,2021,202104,на Горького,Galosha,KA earth-3018,62,1172854,463760.0,709094.0,152.9
,2021-05-01,2021,202105,на Горького,Galosha,KA earth-3018,78,1480050,583440.0,896610.0,153.68
,2021-06-01,2021,202106,на Горького,Galosha,KA earth-3018,74,1311946,553520.0,758426.0,137.02
,2021-07-01,2021,202107,на Горького,Galosha,KA earth-3018,78,1327014,583440.0,743574.0,127.45
,2021-08-01,2021,202108,на Горького,Galosha,KA earth-3018,66,1217106,493680.0,723426.0,146.54
,2021-09-01,2021,202109,на Горького,Galosha,KA earth-3018,70,1269660,523600.0,746060.0,142.49
,2021-10-01,2021,202110,на Горького,Galosha,KA earth-3018,58,1092430,433840.0,658590.0,151.8
,2021-11-01,2021,202111,на Горького,Galosha,KA earth-3018,41,763092,306680.0,456412.0,148.82
,2021-12-01,2021,202112,на Горького,Galosha,KA earth-3018,50,894200,374000.0,520200.0,139.09
,2022-01-01,2022,202201,на Горького,Galosha,KA earth-3018,73,1313270,546040.0,767230.0,140.51
,2022-02-01,2022,202202,на Горького,Galosha,KA earth-3018,46,837798,344080.0,493718.0,143.49
,2022-03-01,2022,202203,на Горького,Galosha,KA earth-3018,37,664705,276760.0,387945.0,140.17
,2022-04-01,2022,202204,на Горького,Galosha,KA earth-3018,68,1244672,508640.0,736032.0,144.71
,2022-05-01,2022,202205,на Горького,Galosha,KA earth-3018,86,1646900,643280.0,1003620.0,156.02
,2022-06-01,2022,202206,на Горького,Galosha,KA earth-3018,82,1537992,613360.0,924632.0,150.75
,2022-07-01,2022,202207,на Горького,Galosha,KA earth-3018,86,1483586,643280.0,840306.0,130.63
,2022-08-01,2022,202208,на Горького,Galosha,KA earth-3018,73,1268229,546040.0,722189.0,132.26
,2022-09-01,2022,202209,на Горького,Galosha,KA earth-3018,77,1415876,575960.0,839916.0,145.83
,2022-10-01,2022,202210,на Горького,Galosha,KA earth-3018,64,1145664,478720.0,666944.0,139.32
,2022-11-01,2022,202211,на Горького,Galosha,KA earth-3018,46,852334,344080.0,508254.0,147.71
,2022-12-01,2022,202212,на Горького,Galosha,KA earth-3018,55,984830,411400.0,573430.0,139.39
,2021-01-01,2021,202101,на Горького,Galosha,KA ais-3700,51,1604970,856800.0,748170.0,87.32
,2021-02-01,2021,202102,на Горького,Galosha,KA ais-3700,32,990496,537600.0,452896.0,84.24
,2021-03-01,2021,202103,на Горького,Galosha,KA ais-3700,26,805480,436800.0,368680.0,84.4
,2021-04-01,2021,202104,на Горького,Galosha,KA ais-3700,48,1535568,806400.0,729168.0,90.42
,2021-05-01,2021,202105,на Горького,Galosha,KA ais-3700,61,1963773,1024800.0,938973.0,91.62
,2021-06-01,2021,202106,на Горького,Galosha,KA ais-3700,58,1781412,974400.0,807012.0,82.82
,2021-07-01,2021,202107,на Горького,Galosha,KA ais-3700,61,1837869,1024800.0,813069.0,79.34
,2021-08-01,2021,202108,на Горького,Galosha,KA ais-3700,51,1563507,856800.0,706707.0,82.48
,2021-09-01,2021,202109,на Горького,Galosha,KA ais-3700,55,1697520,924000.0,773520.0,83.71
,2021-10-01,2021,202110,на Горького,Galosha,KA ais-3700,45,1390770,756000.0,634770.0,83.96
,2021-11-01,2021,202111,на Горького,Galosha,KA ais-3700,32,996736,537600.0,459136.0,85.4
,2021-12-01,2021,202112,на Горького,Galosha,KA ais-3700,39,1188018,655200.0,532818.0,81.32
,2022-01-01,2022,202201,на Горького,Galosha,KA ais-3700,57,1803822,957600.0,846222.0,88.37
,2022-02-01,2022,202202,на Горького,Galosha,KA ais-3700,36,1146168,604800.0,541368.0,89.51
,2022-03-01,2022,202203,на Горького,Galosha,KA ais-3700,29,897840,487200.0,410640.0,84.29
,2022-04-01,2022,202204,на Горького,Galosha,KA ais-3700,53,1673104,890400.0,782704.0,87.9
,2022-05-01,2022,202205,на Горького,Galosha,KA ais-3700,67,2126848,1125600.0,1001248.0,88.95
,2022-06-01,2022,202206,на Горького,Galosha,KA ais-3700,64,2014336,1075200.0,939136.0,87.35
,2022-07-01,2022,202207,на Горького,Galosha,KA ais-3700,67,1975495,1125600.0,849895.0,75.51
,2022-08-01,2022,202208,на Горького,Galosha,KA ais-3700,57,1755885,957600.0,798285.0,83.36
,2022-09-01,2022,202209,на Горького,Galosha,KA ais-3700,60,1842960,1008000.0,834960.0,82.83
,2022-10-01,2022,202210,на Горького,Galosha,KA ais-3700,50,1563450,840000.0,723450.0,86.12
,2022-11-01,2022,202211,на Горького,Galosha,KA ais-3700,36,1133568,604800.0,528768.0,87.43
,2022-12-01,2022,202212,на Горького,Galosha,KA ais-3700,43,1331968,722400.0,609568.0,84.38
,2021-01-01,2021,202101,на Горького,Galosha,KA ice-7591,49,770084,301350.0,468734.0,155.54
,2021-02-01,2021,202102,на Горького,Galosha,KA ice-7591,31,505269,190650.0,314619.0,165.02
,2021-03-01,2021,202103,на Горького,Galosha,KA ice-7591,25,397525,153750.0,243775.0,158.55
,2021-04-01,2021,202104,на Горького,Galosha,KA ice-7591,46,779102,282900.0,496202.0,175.4
,2021-05-01,2021,202105,на Горького,Galosha,KA ice-7591,58,992032,356700.0,635332.0,178.11
,2021-06-01,2021,202106,на Горького,Galosha,KA ice-7591,55,873840,338250.0,535590.0,158.34
,2021-07-01,2021,202107,на Горького,Galosha,KA ice-7591,58,880962,356700.0,524262.0,146.98
,2021-08-01,2021,202108,на Горького,Galosha,KA ice-7591,49,789684,301350.0,488334.0,162.05
,2021-09-01,2021,202109,на Горького,Galosha,KA ice-7591,52,838292,319800.0,518492.0,162.13
,2021-10-01,2021,202110,на Горького,Galosha,KA ice-7591,43,680346,264450.0,415896.0,157.27
,2021-11-01,2021,202111,на Горького,Galosha,KA ice-7591,31,510849,190650.0,320199.0,167.95
,2021-12-01,2021,202112,на Горького,Galosha,KA ice-7591,37,575202,227550.0,347652.0,152.78
,2022-01-01,2022,202201,на Горького,Galosha,KA ice-7591,54,881496,332100.0,549396.0,165.43
,2022-02-01,2022,202202,на Горького,Galosha,KA ice-7591,34,550936,209100.0,341836.0,163.48
,2022-03-01,2022,202203,на Горького,Galosha,KA ice-7591,27,442071,166050.0,276021.0,166.23
,2022-04-01,2022,202204,на Горького,Galosha,KA ice-7591,51,840990,313650.0,527340.0,168.13
,2022-05-01,2022,202205,на Горького,Galosha,KA ice-7591,64,1084352,393600.0,690752.0,175.5
,2022-06-01,2022,202206,на Горького,Galosha,KA ice-7591,61,987712,375150.0,612562.0,163.28
,2022-07-01,2022,202207,на Горького,Galosha,KA ice-7591,64,947584,393600.0,553984.0,140.75
,2022-08-01,2022,202208,на Горького,Galosha,KA ice-7591,54,849636,332100.0,517536.0,155.84
,2022-09-01,2022,202209,на Горького,Galosha,KA ice-7591,57,929670,350550.0,579120.0,165.2
,2022-10-01,2022,202210,на Горького,Galosha,KA ice-7591,47,754585,289050.0,465535.0,161.06
,2022-11-01,2022,202211,на Горького,Galosha,KA ice-7591,34,537676,209100.0,328576.0,157.14
,2022-12-01,2022,202212,на Горького,Galosha,KA ice-7591,41,637345,252150.0,385195.0,152.76
,2021-01-01,2021,202101,на Горького,Galosha,KA ai-2818,64,770752,281600.0,489152.0,173.7
,2021-02-01,2021,202102,на Горького,Galosha,KA ai-2818,40,504680,176000.0,328680.0,186.75
,2021-03-01,2021,202103,на Горького,Galosha,KA ai-2818,32,382432,140800.0,241632.0,171.61
,2021-04-01,2021,202104,на Горького,Galosha,KA ai-2818,60,750420,264000.0,486420.0,184.25
,2021-05-01,2021,202105,на Горького,Galosha,KA ai-2818,76,1023036,334400.0,688636.0,205.93
,2021-06-01,2021,202106,на Горького,Galosha,KA ai-2818,72,870552,316800.0,553752.0,174.8
,2021-07-01,2021,202107,на Горького,Galosha,KA ai-2818,76,791540,334400.0,457140.0,136.7
,2021-08-01,2021,202108,на Горького,Galosha,KA ai-2818,64,733184,281600.0,451584.0,160.36
,2021-09-01,2021,202109,на Горького,Galosha,KA ai-2818,68,807432,299200.0,508232.0,169.86
,2021-10-01,2021,202110,на Горького,Galosha,KA ai-2818,56,717864,246400.0,471464.0,191.34
,2021-11-01,2021,202111,на Горького,Galosha,KA ai-2818,40,487200,176000.0,311200.0,176.82
,2021-12-01,2021,202112,на Горького,Galosha,KA ai-2818,48,561840,211200.0,350640.0,166.02
,2022-01-01,2022,202201,на Горького,Galosha,KA ai-2818,71,898860,312400.0,586460.0,187.73
,2022-02-01,2022,202202,на Горького,Galosha,KA ai-2818,44,568788,193600.0,375188.0,193.8
,2022-03-01,2022,202203,на Горького,Galosha,KA ai-2818,36,413640,158400.0,255240.0,161.14
,2022-04-01,2022,202204,на Горького,Galosha,KA ai-2818,66,863610,290400.0,573210.0,197.39
